gene	accession	hmmsource
KO:K09687	HMMsoil7794	FOAM_DB
KO:K02053	HMMsoil7796	FOAM_DB
KO:K00135_1.2.1.16	HMMsoil7797	FOAM_DB
KO:K00265_1.4.1.13,1.4.1.14	HMMsoil7798	FOAM_DB
KO:K05845,KO:K05846	HMMsoil7799	FOAM_DB
KO:K11927_3.6.4.13	HMMsoil7800	FOAM_DB
KO:K07678,KO:K07647_2.7.13.3	HMMsoil7801	FOAM_DB
KO:K05773	HMMsoil7802	FOAM_DB
KO:K02075	HMMsoil7803	FOAM_DB
KO:K00362_1.7.1.4	HMMsoil7804	FOAM_DB
KO:K00656_2.3.1.54	HMMsoil7805	FOAM_DB
KO:K08368	HMMsoil7806	FOAM_DB
KO:K02010,KO:K02052_3.6.3.30	HMMsoil7809	FOAM_DB
KO:K02030	HMMsoil7811	FOAM_DB
KO:K00453_1.13.11.11	HMMsoil7813	FOAM_DB
KO:K13419,KO:K08282_2.7.11.1	HMMsoil7815	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil8003	FOAM_DB
KO:K07653,KO:K07654_2.7.13.3	HMMsoil8004	FOAM_DB
KO:K07678_2.7.13.3	HMMsoil7916	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil7917	FOAM_DB
KO:K03207_3.6.1.-	HMMsoil7918	FOAM_DB
KO:K00817,KO:K04720_2.6.1.9,4.1.1.81	HMMsoil7919	FOAM_DB
KO:K07677_2.7.13.3	HMMsoil7920	FOAM_DB
KO:K00207_1.3.1.2	HMMsoil7921	FOAM_DB
KO:K02484,KO:K07656,KO:K07636,KO:K07654,KO:K07653_2.7.13.3	HMMsoil7922	FOAM_DB
KO:K08282_2.7.11.1	HMMsoil7923	FOAM_DB
KO:K11617_2.7.13.3	HMMsoil7924	FOAM_DB
KO:K00567,KO:K13531_2.1.1.63	HMMsoil7925	FOAM_DB
KO:K07638_2.7.13.3	HMMsoil7926	FOAM_DB
KO:K01188_3.2.1.21	HMMsoil7928	FOAM_DB
KO:K02768,KO:K11198,KO:K11199,KO:K11200,KO:K02769,KO:K02770_2.7.1.69	HMMsoil7929	FOAM_DB
KO:K02484_2.7.13.3	HMMsoil7930	FOAM_DB
KO:K02548,KO:K03179_2.5.1.74,2.5.1.-	HMMsoil7931	FOAM_DB
KO:K01776_5.1.1.3	HMMsoil7932	FOAM_DB
KO:K07642_2.7.13.3	HMMsoil7933	FOAM_DB
KO:K00164_1.2.4.2	HMMsoil7934	FOAM_DB
KO:K00951_2.7.6.5	HMMsoil7935	FOAM_DB
KO:K02484_2.7.13.3	HMMsoil7936	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil7938	FOAM_DB
KO:K00124	HMMsoil7941	FOAM_DB
KO:K08884,KO:K08282_2.7.11.1	HMMsoil7942	FOAM_DB
KO:K07680_2.7.13.3	HMMsoil7944	FOAM_DB
KO:K01777_5.1.1.4	HMMsoil7814	FOAM_DB
KO:K02486_2.7.13.3	HMMsoil7816	FOAM_DB
KO:K00187_1.2.7.7	HMMsoil7817	FOAM_DB
KO:K04092_5.4.99.5	HMMsoil7818	FOAM_DB
KO:K02484_2.7.13.3	HMMsoil7819	FOAM_DB
KO:K02484_2.7.13.3	HMMsoil7820	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil7821	FOAM_DB
KO:K00800_2.5.1.19	HMMsoil7822	FOAM_DB
KO:K00658_2.3.1.61	HMMsoil7825	FOAM_DB
KO:K00817_2.6.1.9	HMMsoil7826	FOAM_DB
KO:K01209_3.2.1.55	HMMsoil7827	FOAM_DB
KO:K01953_6.3.5.4	HMMsoil7829	FOAM_DB
KO:K05366_2.4.1.-,3.4.-.-	HMMsoil7830	FOAM_DB
KO:K09687	HMMsoil7831	FOAM_DB
KO:K10229	HMMsoil7832	FOAM_DB
KO:K10112	HMMsoil7833	FOAM_DB
KO:K01207_3.2.1.52	HMMsoil7834	FOAM_DB
KO:K02049	HMMsoil7835	FOAM_DB
KO:K09687	HMMsoil7836	FOAM_DB
KO:K02010_3.6.3.30	HMMsoil7837	FOAM_DB
KO:K02049	HMMsoil7838	FOAM_DB
KO:K01201_3.2.1.45	HMMsoil7839	FOAM_DB
KO:K02010_3.6.3.30	HMMsoil7840	FOAM_DB
KO:K00058_1.1.1.95	HMMsoil7841	FOAM_DB
KO:K00058_1.1.1.95	HMMsoil7842	FOAM_DB
KO:K02023	HMMsoil7843	FOAM_DB
KO:K02761	HMMsoil7844	FOAM_DB
KO:K02028_3.6.3.21	HMMsoil7845	FOAM_DB
KO:K02023	HMMsoil7846	FOAM_DB
KO:K01583_4.1.1.19	HMMsoil7974	FOAM_DB
KO:K00265_1.4.1.13,1.4.1.14	HMMsoil7975	FOAM_DB
KO:K01464_3.5.2.2	HMMsoil7976	FOAM_DB
KO:K07638_2.7.13.3	HMMsoil7977	FOAM_DB
KO:K01585,KO:K01583_4.1.1.19	HMMsoil7978	FOAM_DB
KO:K06281_1.12.99.6	HMMsoil7979	FOAM_DB
KO:K07708_2.7.13.3	HMMsoil7980	FOAM_DB
KO:K01905_6.2.1.13	HMMsoil7982	FOAM_DB
KO:K00177_1.2.7.3	HMMsoil7984	FOAM_DB
KO:K01190_3.2.1.23	HMMsoil7986	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil7988	FOAM_DB
KO:K08799_2.7.11.1	HMMsoil7989	FOAM_DB
KO:K00382_1.8.1.4	HMMsoil7990	FOAM_DB
KO:K07313_3.1.3.16	HMMsoil7991	FOAM_DB
KO:K00244_1.3.99.1	HMMsoil7992	FOAM_DB
KO:K01195_3.2.1.31	HMMsoil7993	FOAM_DB
KO:K00135_1.2.1.16	HMMsoil7994	FOAM_DB
KO:K00658_2.3.1.61	HMMsoil7998	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil7999	FOAM_DB
KO:K01649_2.3.3.13	HMMsoil8001	FOAM_DB
KO:K00466_1.13.12.3	HMMsoil8002	FOAM_DB
KO:K02013_3.6.3.34	HMMsoil7882	FOAM_DB
KO:K02768,KO:K08483,KO:K11183_2.7.1.69,2.7.3.9	HMMsoil7883	FOAM_DB
KO:K00619,KO:K00680_2.3.1.1	HMMsoil7884	FOAM_DB
KO:K00366_1.7.7.1	HMMsoil7885	FOAM_DB
KO:K07636_2.7.13.3	HMMsoil7886	FOAM_DB
KO:K04441_2.7.11.24	HMMsoil7887	FOAM_DB
KO:K01582_4.1.1.18	HMMsoil7888	FOAM_DB
KO:K10112	HMMsoil7889	FOAM_DB
KO:K00252_1.3.99.7	HMMsoil7890	FOAM_DB
KO:K01768_4.6.1.1	HMMsoil7891	FOAM_DB
KO:K01207_3.2.1.52	HMMsoil7892	FOAM_DB
KO:K02041	HMMsoil7893	FOAM_DB
KO:K04618_1.1.3.9	HMMsoil7895	FOAM_DB
KO:K01190_3.2.1.23	HMMsoil7896	FOAM_DB
KO:K00012_1.1.1.22	HMMsoil7897	FOAM_DB
KO:K02003	HMMsoil7898	FOAM_DB
KO:K01193_3.2.1.26	HMMsoil7899	FOAM_DB
KO:K02032	HMMsoil7900	FOAM_DB
KO:K02032	HMMsoil7901	FOAM_DB
KO:K01990	HMMsoil7902	FOAM_DB
KO:K02004	HMMsoil7903	FOAM_DB
KO:K13483	HMMsoil7904	FOAM_DB
KO:K02056,KO:K10441_3.6.3.17	HMMsoil7905	FOAM_DB
KO:K02768,KO:K08483,KO:K11183_2.7.1.69,2.7.3.9	HMMsoil7906	FOAM_DB
KO:K01431_3.5.1.6	HMMsoil7907	FOAM_DB
KO:K00939_2.7.4.3	HMMsoil7908	FOAM_DB
KO:K00525_1.17.4.1	HMMsoil7909	FOAM_DB
KO:K10016	HMMsoil7910	FOAM_DB
KO:K00943_2.7.4.9	HMMsoil7911	FOAM_DB
KO:K01509_3.6.1.3	HMMsoil7912	FOAM_DB
KO:K02790,KO:K02791_2.7.1.69	HMMsoil7913	FOAM_DB
KO:K02026	HMMsoil7914	FOAM_DB
KO:K02016	HMMsoil7943	FOAM_DB
KO:K08850_2.7.11.1	HMMsoil7945	FOAM_DB
KO:K00372_1.7.99.4	HMMsoil7946	FOAM_DB
KO:K05710	HMMsoil7948	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil7949	FOAM_DB
KO:K00248_1.3.99.2	HMMsoil7950	FOAM_DB
KO:K15906	HMMsoil7951	FOAM_DB
KO:K10125_2.7.13.3	HMMsoil7955	FOAM_DB
KO:K07682_2.7.13.3	HMMsoil7957	FOAM_DB
KO:K03388_1.8.98.1	HMMsoil7958	FOAM_DB
KO:K04093,KO:K04518,KO:K14170,KO:K01713_5.4.99.5,4.2.1.51	HMMsoil7959	FOAM_DB
KO:K12972_1.1.1.79,1.1.1.81	HMMsoil7962	FOAM_DB
KO:K02482_2.7.13.3	HMMsoil7964	FOAM_DB
KO:K00677,KO:K02536_2.3.1.129,2.3.1.-	HMMsoil7965	FOAM_DB
KO:K00226,KO:K00207_1.3.98.1,1.3.1.2	HMMsoil7966	FOAM_DB
KO:K00171_1.2.7.1	HMMsoil7969	FOAM_DB
KO:K00971,KO:K01809_2.7.7.22,5.3.1.8	HMMsoil7970	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil7972	FOAM_DB
KO:K02486_2.7.13.3	HMMsoil8005	FOAM_DB
KO:K01704_4.2.1.33,4.2.1.35	HMMsoil8006	FOAM_DB
KO:K00122_1.2.1.2	HMMsoil8007	FOAM_DB
KO:K08361	HMMsoil8008	FOAM_DB
KO:K00123_1.2.1.2	HMMsoil8009	FOAM_DB
KO:K00329_1.6.5.3	HMMsoil8010	FOAM_DB
KO:K02305	HMMsoil8011	FOAM_DB
KO:K02548,KO:K00810,KO:K03179_2.5.1.74,2.5.1.-	HMMsoil8012	FOAM_DB
KO:K01187_3.2.1.20	HMMsoil8014	FOAM_DB
KO:K01756_4.3.2.2	HMMsoil8015	FOAM_DB
KO:K02484,KO:K07652,KO:K07711_2.7.13.3	HMMsoil8016	FOAM_DB
KO:K00124_1.2.1.2	HMMsoil8018	FOAM_DB
KO:K01625_4.1.2.14,4.1.3.16	HMMsoil8022	FOAM_DB
KO:K00362_1.7.1.4	HMMsoil8023	FOAM_DB
KO:K01840_5.4.2.8	HMMsoil8024	FOAM_DB
KO:K03388_1.8.98.1	HMMsoil8025	FOAM_DB
KO:K00847_2.7.1.4	HMMsoil8027	FOAM_DB
KO:K07718,KO:K02478_2.7.13.3	HMMsoil8029	FOAM_DB
KO:K05846	HMMsoil8411	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil8275	FOAM_DB
KO:K01187_3.2.1.20	HMMsoil8277	FOAM_DB
KO:K03814_2.4.1.-	HMMsoil8278	FOAM_DB
KO:K01183_3.2.1.14	HMMsoil8279	FOAM_DB
KO:K00024_1.1.1.37	HMMsoil8282	FOAM_DB
KO:K02768,KO:K08483,KO:K11183_2.7.1.69,2.7.3.9	HMMsoil8283	FOAM_DB
KO:K01193_3.2.1.26	HMMsoil8284	FOAM_DB
KO:K01657,KO:K13503_4.1.3.27	HMMsoil8285	FOAM_DB
KO:K13598_2.7.13.3	HMMsoil8286	FOAM_DB
KO:K01236_3.2.1.141	HMMsoil8287	FOAM_DB
KO:K03518_1.2.99.2	HMMsoil8289	FOAM_DB
KO:K00124	HMMsoil8290	FOAM_DB
KO:K00372_1.7.99.4	HMMsoil8291	FOAM_DB
KO:K03520_1.2.99.2	HMMsoil8292	FOAM_DB
KO:K10013	HMMsoil8293	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil8294	FOAM_DB
KO:K11527_2.7.13.3	HMMsoil8295	FOAM_DB
KO:K02072	HMMsoil8296	FOAM_DB
KO:K02026	HMMsoil8297	FOAM_DB
KO:K03215_2.1.1.-	HMMsoil8298	FOAM_DB
KO:K02029	HMMsoil8299	FOAM_DB
KO:K01999	HMMsoil8301	FOAM_DB
KO:K10190	HMMsoil8302	FOAM_DB
KO:K11958	HMMsoil8304	FOAM_DB
KO:K01666_4.1.3.39	HMMsoil8305	FOAM_DB
KO:K02809,KO:K02810,KO:K02808,KO:K02752,KO:K02753,KO:K02817,KO:K02818,KO:K02819,KO:K02755,KO:K02756,KO:K02757_2.7.1.69	HMMsoil8306	FOAM_DB
KO:K02031,KO:K02032	HMMsoil8307	FOAM_DB
KO:K03786_4.2.1.10	HMMsoil8308	FOAM_DB
KO:K01990	HMMsoil8309	FOAM_DB
KO:K11607	HMMsoil8310	FOAM_DB
KO:K02029	HMMsoil8312	FOAM_DB
KO:K02027	HMMsoil8313	FOAM_DB
KO:K10040,KO:K10041_3.6.3.-	HMMsoil8314	FOAM_DB
KO:K01959_6.4.1.1	HMMsoil8315	FOAM_DB
KO:K02010_3.6.3.30	HMMsoil8316	FOAM_DB
KO:K02806_2.7.1.69	HMMsoil8317	FOAM_DB
KO:K09687	HMMsoil8318	FOAM_DB
KO:K00677_2.3.1.129	HMMsoil8319	FOAM_DB
KO:K00928_2.7.2.4	HMMsoil8320	FOAM_DB
KO:K08217	HMMsoil8321	FOAM_DB
KO:K02052	HMMsoil8322	FOAM_DB
KO:K02049	HMMsoil8324	FOAM_DB
KO:K10916_2.7.13.3,3.1.3.-	HMMsoil8325	FOAM_DB
KO:K02023	HMMsoil8326	FOAM_DB
KO:K03927_3.1.1.1	HMMsoil8327	FOAM_DB
KO:K01990	HMMsoil8328	FOAM_DB
KO:K01838_5.4.2.6	HMMsoil8329	FOAM_DB
KO:K10239	HMMsoil8330	FOAM_DB
KO:K01046_3.1.1.3	HMMsoil8331	FOAM_DB
KO:K02056_3.6.3.17	HMMsoil8332	FOAM_DB
KO:K09687	HMMsoil8334	FOAM_DB
KO:K01214_3.2.1.68	HMMsoil8335	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil8336	FOAM_DB
KO:K01207_3.2.1.52	HMMsoil8337	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil8538	FOAM_DB
KO:K02591_1.18.6.1	HMMsoil8539	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil8540	FOAM_DB
KO:K07636_2.7.13.3	HMMsoil8541	FOAM_DB
KO:K13532_2.7.13.3	HMMsoil8476	FOAM_DB
KO:K02023	HMMsoil8338	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil8340	FOAM_DB
KO:K01996	HMMsoil8341	FOAM_DB
KO:K02363_2.7.7.58,2.3.1.-	HMMsoil8342	FOAM_DB
KO:K01995,KO:K01998	HMMsoil8343	FOAM_DB
KO:K02049	HMMsoil8344	FOAM_DB
KO:K01188_3.2.1.21	HMMsoil8345	FOAM_DB
KO:K02760_2.7.1.69	HMMsoil8346	FOAM_DB
KO:K01181_3.2.1.8	HMMsoil8347	FOAM_DB
KO:K02482_2.7.13.3	HMMsoil8348	FOAM_DB
KO:K07636_2.7.13.3	HMMsoil8349	FOAM_DB
KO:K01990	HMMsoil8350	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil8351	FOAM_DB
KO:K09687	HMMsoil8354	FOAM_DB
KO:K02041	HMMsoil8355	FOAM_DB
KO:K02023	HMMsoil8356	FOAM_DB
KO:K00766,KO:K01658,KO:K13497_2.4.2.18,4.1.3.27	HMMsoil8358	FOAM_DB
KO:K02003	HMMsoil8359	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil8360	FOAM_DB
KO:K00529_1.18.1.3	HMMsoil8361	FOAM_DB
KO:K01183_3.2.1.14	HMMsoil8362	FOAM_DB
KO:K02028_3.6.3.21	HMMsoil8363	FOAM_DB
KO:K02003	HMMsoil8366	FOAM_DB
KO:K13005_2.4.1.-	HMMsoil8367	FOAM_DB
KO:K01451_3.5.1.32	HMMsoil8368	FOAM_DB
KO:K02056,KO:K10441_3.6.3.17	HMMsoil8369	FOAM_DB
KO:K08689_1.14.12.18	HMMsoil8370	FOAM_DB
KO:K00465	HMMsoil8371	FOAM_DB
KO:K02031,KO:K02032	HMMsoil8372	FOAM_DB
KO:K00465,KO:K01759_4.4.1.5	HMMsoil8373	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil8374	FOAM_DB
KO:K07646,KO:K02484,KO:K07656_2.7.13.3	HMMsoil8376	FOAM_DB
KO:K00492	HMMsoil8377	FOAM_DB
KO:K02003	HMMsoil8378	FOAM_DB
KO:K10001	HMMsoil8380	FOAM_DB
KO:K09686	HMMsoil8381	FOAM_DB
KO:K01781_5.1.2.2	HMMsoil8382	FOAM_DB
KO:K02052	HMMsoil8383	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil8384	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil8385	FOAM_DB
KO:K00599	HMMsoil8387	FOAM_DB
KO:K00492	HMMsoil8388	FOAM_DB
KO:K00197_2.1.1.-	HMMsoil8389	FOAM_DB
KO:K00529_1.18.1.3	HMMsoil8390	FOAM_DB
KO:K02305	HMMsoil8392	FOAM_DB
KO:K00658_2.3.1.61	HMMsoil8393	FOAM_DB
KO:K05833	HMMsoil8394	FOAM_DB
KO:K04100_1.13.11.8	HMMsoil8395	FOAM_DB
KO:K02023	HMMsoil8396	FOAM_DB
KO:K00141_1.2.1.28	HMMsoil8397	FOAM_DB
KO:K09687	HMMsoil8398	FOAM_DB
KO:K01768_4.6.1.1	HMMsoil8399	FOAM_DB
KO:K01187_3.2.1.20	HMMsoil8400	FOAM_DB
KO:K01990	HMMsoil8402	FOAM_DB
KO:K00945_2.7.4.14	HMMsoil8403	FOAM_DB
KO:K01998	HMMsoil8404	FOAM_DB
KO:K08483_2.7.3.9	HMMsoil8405	FOAM_DB
KO:K01209_3.2.1.55	HMMsoil8406	FOAM_DB
KO:K02031,KO:K02032	HMMsoil8407	FOAM_DB
KO:K02003	HMMsoil8409	FOAM_DB
KO:K01840_5.4.2.8	HMMsoil8410	FOAM_DB
KO:K00369,KO:K00372_1.7.99.4	HMMsoil8536	FOAM_DB
KO:K00124_1.2.1.2	HMMsoil8537	FOAM_DB
KO:K09687	HMMsoil8412	FOAM_DB
KO:K00128,KO:K14519,KO:K00155,KO:K00146,KO:K00206_1.2.1.3,1.2.1.4,1.2.1.39	HMMsoil8413	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil8414	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil8416	FOAM_DB
KO:K02799,KO:K02800_2.7.1.69	HMMsoil8417	FOAM_DB
KO:K01489_3.5.4.5	HMMsoil8418	FOAM_DB
KO:K11175_2.1.2.2	HMMsoil8419	FOAM_DB
KO:K00372_1.7.99.4	HMMsoil8420	FOAM_DB
KO:K01081_3.1.3.5	HMMsoil8422	FOAM_DB
KO:K02003	HMMsoil8423	FOAM_DB
KO:K11175_2.1.2.2	HMMsoil8424	FOAM_DB
KO:K00845_2.7.1.2	HMMsoil8425	FOAM_DB
KO:K05847	HMMsoil8426	FOAM_DB
KO:K01990	HMMsoil8427	FOAM_DB
KO:K00087_1.17.1.4	HMMsoil8428	FOAM_DB
KO:K00817_2.6.1.9	HMMsoil8429	FOAM_DB
KO:K08483_2.7.3.9	HMMsoil8430	FOAM_DB
KO:K12999_2.4.1.-	HMMsoil8431	FOAM_DB
KO:K01990	HMMsoil8432	FOAM_DB
KO:K02025	HMMsoil8433	FOAM_DB
KO:K00951_2.7.6.5	HMMsoil8436	FOAM_DB
KO:K12598_3.6.4.13	HMMsoil8437	FOAM_DB
KO:K03407_2.7.13.3	HMMsoil8438	FOAM_DB
KO:K00800_2.5.1.19	HMMsoil8440	FOAM_DB
KO:K01738_2.5.1.47	HMMsoil8441	FOAM_DB
KO:K02484_2.7.13.3	HMMsoil8442	FOAM_DB
KO:K00384_1.8.1.9	HMMsoil8443	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil8444	FOAM_DB
KO:K02482_2.7.13.3	HMMsoil8447	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil8448	FOAM_DB
KO:K01784_5.1.3.2	HMMsoil8449	FOAM_DB
KO:K00640_2.3.1.30	HMMsoil8450	FOAM_DB
KO:K07305_1.8.4.12	HMMsoil8451	FOAM_DB
KO:K04416_2.7.11.25	HMMsoil8452	FOAM_DB
KO:K01897_6.2.1.3	HMMsoil8453	FOAM_DB
KO:K00001_1.1.1.1	HMMsoil8454	FOAM_DB
KO:K07636_2.7.13.3	HMMsoil8455	FOAM_DB
KO:K02768,KO:K11183_2.7.1.69	HMMsoil8457	FOAM_DB
KO:K00331_1.6.5.3	HMMsoil8458	FOAM_DB
KO:K10535_1.7.3.4	HMMsoil8459	FOAM_DB
KO:K10013	HMMsoil8460	FOAM_DB
KO:K08299_4.2.1.-	HMMsoil8461	FOAM_DB
KO:K12567_2.7.11.1	HMMsoil8462	FOAM_DB
KO:K01007_2.7.9.2	HMMsoil8465	FOAM_DB
KO:K01711_4.2.1.47	HMMsoil8469	FOAM_DB
KO:K01752_4.3.1.17	HMMsoil8470	FOAM_DB
KO:K00823_2.6.1.19	HMMsoil8471	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil8473	FOAM_DB
KO:K00204_1.2.99.5	HMMsoil8474	FOAM_DB
KO:K07777_2.7.13.3	HMMsoil8475	FOAM_DB
KO:K09691	HMMsoil8064	FOAM_DB
KO:K08884_2.7.11.1	HMMsoil8066	FOAM_DB
KO:K09815	HMMsoil8067	FOAM_DB
KO:K01697_4.2.1.22	HMMsoil8478	FOAM_DB
KO:K00176_1.2.7.3	HMMsoil8479	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil8480	FOAM_DB
KO:K03185_1.14.13.-	HMMsoil8481	FOAM_DB
KO:K00265_1.4.1.13,1.4.1.14	HMMsoil8482	FOAM_DB
KO:K02486_2.7.13.3	HMMsoil8483	FOAM_DB
KO:K00130_1.2.1.8	HMMsoil8485	FOAM_DB
KO:K07636,KO:K07653,KO:K07650_2.7.13.3	HMMsoil8486	FOAM_DB
KO:K00436_1.12.1.2	HMMsoil8487	FOAM_DB
KO:K04460_3.1.3.16	HMMsoil8489	FOAM_DB
KO:K01657_4.1.3.27	HMMsoil8490	FOAM_DB
KO:K01692,KO:K13816_4.2.1.17	HMMsoil8491	FOAM_DB
KO:K01187_3.2.1.20	HMMsoil8492	FOAM_DB
KO:K00319_1.5.99.9	HMMsoil8493	FOAM_DB
KO:K00366_1.7.7.1	HMMsoil8494	FOAM_DB
KO:K00688_2.4.1.1	HMMsoil8496	FOAM_DB
KO:K00382_1.8.1.4	HMMsoil8497	FOAM_DB
KO:K07407_3.2.1.22	HMMsoil8498	FOAM_DB
KO:K00688_2.4.1.1	HMMsoil8499	FOAM_DB
KO:K00016_1.1.1.27	HMMsoil8500	FOAM_DB
KO:K01904_6.2.1.12	HMMsoil8501	FOAM_DB
KO:K00123,KO:K05299_1.2.1.2,1.2.1.43	HMMsoil8502	FOAM_DB
KO:K00362_1.7.1.4	HMMsoil8503	FOAM_DB
KO:K00362_1.7.1.4	HMMsoil8506	FOAM_DB
KO:K00122_1.2.1.2	HMMsoil8507	FOAM_DB
KO:K02002	HMMsoil8509	FOAM_DB
KO:K02000_3.6.3.32	HMMsoil8510	FOAM_DB
KO:K02668_2.7.13.3	HMMsoil8511	FOAM_DB
KO:K02484_2.7.13.3	HMMsoil8512	FOAM_DB
KO:K00372,KO:K00369_1.7.99.4	HMMsoil8514	FOAM_DB
KO:K00765_2.4.2.17	HMMsoil8515	FOAM_DB
KO:K10773_4.2.99.18	HMMsoil8516	FOAM_DB
KO:K00326_1.6.2.2	HMMsoil8517	FOAM_DB
KO:K02484,KO:K07645_2.7.13.3	HMMsoil8518	FOAM_DB
KO:K08282_2.7.11.1	HMMsoil8519	FOAM_DB
KO:K00966_2.7.7.13	HMMsoil8520	FOAM_DB
KO:K01236_3.2.1.141	HMMsoil8521	FOAM_DB
KO:K03388_1.8.98.1	HMMsoil8524	FOAM_DB
KO:K00382_1.8.1.4	HMMsoil8527	FOAM_DB
KO:K07638_2.7.13.3	HMMsoil8528	FOAM_DB
KO:K03388_1.8.98.1	HMMsoil8529	FOAM_DB
KO:K00373	HMMsoil8530	FOAM_DB
KO:K00249_1.3.99.3	HMMsoil8531	FOAM_DB
KO:K04103_4.1.1.74	HMMsoil8532	FOAM_DB
KO:K07638_2.7.13.3	HMMsoil8533	FOAM_DB
KO:K01966_6.4.1.3	HMMsoil8534	FOAM_DB
KO:K11383_2.7.13.3	HMMsoil8535	FOAM_DB
KO:K01439_3.5.1.18	HMMsoil8098	FOAM_DB
KO:K02749,KO:K02750_2.7.1.69	HMMsoil8100	FOAM_DB
KO:K02080_5.3.1.-	HMMsoil8101	FOAM_DB
KO:K08195	HMMsoil8102	FOAM_DB
KO:K02023	HMMsoil8103	FOAM_DB
KO:K07636_2.7.13.3	HMMsoil8105	FOAM_DB
KO:K02010_3.6.3.30	HMMsoil8106	FOAM_DB
KO:K02003	HMMsoil8107	FOAM_DB
KO:K05781	HMMsoil8108	FOAM_DB
KO:K10821,KO:K02028_3.6.3.21	HMMsoil8109	FOAM_DB
KO:K02484,KO:K07636_2.7.13.3	HMMsoil8110	FOAM_DB
KO:K09687	HMMsoil8111	FOAM_DB
KO:K09815	HMMsoil8113	FOAM_DB
KO:K01051_3.1.1.11	HMMsoil8114	FOAM_DB
KO:K03830_2.3.1.-	HMMsoil8115	FOAM_DB
KO:K09695	HMMsoil8116	FOAM_DB
KO:K00691_2.4.1.8	HMMsoil8117	FOAM_DB
KO:K01897_6.2.1.3	HMMsoil8118	FOAM_DB
KO:K08156	HMMsoil8119	FOAM_DB
KO:K02023	HMMsoil8121	FOAM_DB
KO:K02041	HMMsoil8122	FOAM_DB
KO:K01692_4.2.1.17	HMMsoil8124	FOAM_DB
KO:K00058_1.1.1.95	HMMsoil8125	FOAM_DB
KO:K00109_1.1.99.2	HMMsoil8126	FOAM_DB
KO:K02003	HMMsoil8127	FOAM_DB
KO:K00155	HMMsoil8128	FOAM_DB
KO:K10018	HMMsoil8129	FOAM_DB
KO:K13529_3.2.2.21	HMMsoil8131	FOAM_DB
KO:K00677_2.3.1.129	HMMsoil8132	FOAM_DB
KO:K05341_2.4.1.4	HMMsoil8133	FOAM_DB
KO:K12990_2.4.1.-	HMMsoil8134	FOAM_DB
KO:K10850	HMMsoil8136	FOAM_DB
KO:K02025	HMMsoil8137	FOAM_DB
KO:K00965_2.7.7.12	HMMsoil8034	FOAM_DB
KO:K00241	HMMsoil8035	FOAM_DB
KO:K00134_1.2.1.12	HMMsoil8037	FOAM_DB
KO:K00381_1.8.1.2	HMMsoil8038	FOAM_DB
KO:K00128_1.2.1.3	HMMsoil8039	FOAM_DB
KO:K05831_3.5.1.-	HMMsoil8040	FOAM_DB
KO:K01424_3.5.1.1	HMMsoil8041	FOAM_DB
KO:K08349,KO:K00124_1.2.1.2	HMMsoil8043	FOAM_DB
KO:K12410_3.5.1.-	HMMsoil8044	FOAM_DB
KO:K00362_1.7.1.4	HMMsoil8046	FOAM_DB
KO:K13598_2.7.13.3	HMMsoil8048	FOAM_DB
KO:K10440	HMMsoil8049	FOAM_DB
KO:K07674,KO:K07673_2.7.13.3	HMMsoil8051	FOAM_DB
KO:K02026	HMMsoil8052	FOAM_DB
KO:K09686	HMMsoil8053	FOAM_DB
KO:K09690	HMMsoil8054	FOAM_DB
KO:K02026	HMMsoil8055	FOAM_DB
KO:K07647_2.7.13.3	HMMsoil8056	FOAM_DB
KO:K11637,KO:K02476_2.7.13.3	HMMsoil8057	FOAM_DB
KO:K02768,KO:K02806_2.7.1.69	HMMsoil8058	FOAM_DB
KO:K01959_6.4.1.1	HMMsoil8060	FOAM_DB
KO:K00169_1.2.7.1	HMMsoil8061	FOAM_DB
KO:K02057	HMMsoil8062	FOAM_DB
KO:K02050	HMMsoil8063	FOAM_DB
